,Country,Year,Continent,life_expect,Population,CO2_emiss,health_spend,internet_usage,open_defecation,drinking_water_services,adult_obesity,beer_consumption,Population category
1233,New Zealand,2001,Oceania,78.69268293,3880500,8.14843448,7.5789361,53.24101529,0.0,99.99999844,22.9,4.17213,High Population
1234,New Zealand,2002,Oceania,78.84634146,3948500,7.987843717,7.90045929,59.08075328,0.0,100.0,23.5,4.23684,High Population
1235,New Zealand,2003,Oceania,79.14634146,4027200,8.293603875,7.72169209,60.96253987,0.0,100.0,24.1,4.16844,High Population
1236,New Zealand,2004,Oceania,79.54878049,4087500,8.034250802,7.90090561,61.84762781,0.0,99.9999985,24.7,4.10624,High Population
1237,New Zealand,2005,Oceania,79.85121951,4133900,8.280316298,8.27334881,62.72021237,0.0,100.0,25.3,4.09814,High Population
1238,New Zealand,2006,Oceania,80.04878049,4184600,8.189552277,8.63841629,69.0,0.0,100.0000015,25.9,3.94688,High Population
1239,New Zealand,2007,Oceania,80.15121951,4223800,7.876793517,8.32904434,69.76,0.0,100.0,26.5,3.94313,High Population
1240,New Zealand,2008,Oceania,80.35121951,4259800,8.021502927,9.12382889,72.03,0.0,100.0000014,27.1,4.03074,High Population
1241,New Zealand,2009,Oceania,80.70243902,4302600,7.244456858,9.62076378,79.7,0.0,100.0,27.7,3.78355,High Population
1242,New Zealand,2010,Oceania,80.70243902,4350700,7.136782411,9.59277534,80.46,0.0,100.0,28.3,3.68,High Population
1243,New Zealand,2011,Oceania,80.90487805,4384000,6.909215537,9.51987362,81.23,0.0,100.0000028,28.9,3.65,High Population
1244,New Zealand,2012,Oceania,81.15609756,4408100,7.284317645,9.65163612,81.64447018,0.0,100.0000014,29.5,3.38,High Population
1245,New Zealand,2013,Oceania,81.40731707,4442100,7.179036805,9.3601923,82.78,0.0,99.99999865,30.1,3.45,High Population
1246,New Zealand,2014,Oceania,81.40487805,4516500,7.078489829,9.40168381,84.0,0.0,100.0000027,30.7,3.33,High Population
1247,New Zealand,2015,Oceania,81.45682927,4609400,7.003080396,9.28344345,85.2,0.0,99.99999735,31.3,3.28,High Population
1248,Nicaragua,2000,North America,69.527,5069310,0.743690956,5.23883677,0.980216487,15.74699227,80.64616952,13.3,1.03637,High Population
1249,Nicaragua,2001,North America,69.934,5145367,0.763793914,5.48459768,1.448799428,15.18056447,80.67124944,13.7,1.03574,High Population
1250,Nicaragua,2002,North America,70.308,5219324,0.777878504,5.73315907,1.714729584,14.61685832,80.69755761,14.2,1.03079,High Population
1251,Nicaragua,2003,North America,70.64,5292115,0.861659269,6.08317614,1.880412532,14.05561237,80.72540083,14.6,1.07586,High Population
1252,Nicaragua,2004,North America,70.933,5364930,0.844372659,6.05740404,2.320664609,13.49682592,80.75477764,15.1,1.06701,High Population
1253,Nicaragua,2005,North America,71.195,5438692,0.797986014,6.22468948,2.566351177,12.93960549,80.78702349,15.6,1.11538,High Population
1254,Nicaragua,2006,North America,71.436,5513757,0.82520869,6.35756493,2.805573063,12.37543718,80.8357492,16.1,1.1664,High Population
1255,Nicaragua,2007,North America,71.673,5590066,0.840777159,6.95643044,3.9,11.81472742,80.88607095,16.6,1.28461,High Population
1256,Nicaragua,2008,North America,71.915,5667436,0.794009849,7.16700697,5.3,11.25705383,80.93866812,17.1,1.35838,High Population
1257,Nicaragua,2009,North America,72.167,5745538,0.764071157,7.68584394,7.3,10.70282135,80.99284854,17.6,1.30104,High Population
1258,Nicaragua,2010,North America,72.428,5824058,0.774374196,7.71019173,10.0,10.15182513,81.04894858,18.2,1.31,High Population
1259,Nicaragua,2011,North America,72.692,5903035,0.808058902,7.44982004,10.6,9.604063862,81.10696758,18.8,1.31,High Population
1260,Nicaragua,2012,North America,72.951,5982530,0.783949275,7.48836899,13.5,9.059536962,81.16690386,19.3,1.31,High Population
1261,Nicaragua,2013,North America,73.197,6062462,0.737324175,7.6386919,15.5,8.518245733,81.22875171,19.9,1.34,High Population
1262,Nicaragua,2014,North America,73.429,6142734,0.774899292,7.97716141,17.6,7.98033822,81.29213775,20.5,1.38,High Population
1263,Nicaragua,2015,North America,73.649,6223234,0.846826583,7.96303225,19.7042915,7.445650444,81.35312854,21.2,1.44,High Population
1264,Niger,2000,Africa,49.928,11331561,0.059126893,4.69006205,0.036261294,81.84451675,36.84661631,2.2,0.06035,High Population
1265,Niger,2001,Africa,50.584,11751364,0.057014658,4.75814819,0.105185431,81.11954386,37.69444798,2.3,0.05852,High Population
1266,Niger,2002,Africa,51.256,12189988,0.057424174,4.85896921,0.127152469,80.45129394,38.45761285,2.4,0.05269,High Population
1267,Niger,2003,Africa,51.95,12647983,0.060088632,4.77954054,0.155698704,79.78231128,39.1892815,2.6,0.05098,High Population
1268,Niger,2004,Africa,52.668,13125914,0.060186287,5.01117468,0.189933734,79.11331487,39.88880393,2.7,0.04631,High Population
1269,Niger,2005,Africa,53.411,13624474,0.055781969,5.67636585,0.221341351,78.4450149,40.55557252,2.8,0.04549,High Population
1270,Niger,2006,Africa,54.18,14143969,0.053026134,5.80891418,0.294033977,77.77598644,41.19079367,3.0,0.05034,High Population
1271,Niger,2007,Africa,54.968,14685404,0.055837755,5.38838816,0.39039062,77.10694127,41.79385248,3.1,0.04869,High Population
1272,Niger,2008,Africa,55.764,15250913,0.056390068,5.22303343,0.7,76.43858532,42.36417612,3.3,0.05228,High Population
1273,Niger,2009,Africa,56.557,15843131,0.068168346,5.33016539,0.76,75.76950653,42.90290208,3.4,0.0511,High Population
1274,Niger,2010,Africa,57.333,16464025,0.08321173,5.02160501,0.83,75.1004118,43.40945251,3.6,0.05,High Population
1275,Niger,2011,Africa,58.081,17114770,0.082384979,4.87324095,0.9,74.43200214,43.88328257,3.8,0.05,High Population
1276,Niger,2012,Africa,58.79,17795209,0.106208361,4.30732203,1.05,73.7628785,44.32547436,3.9,0.05,High Population
1277,Niger,2013,Africa,59.455,18504287,0.106461818,4.46635866,1.15,73.09373673,44.73547334,4.1,0.04,High Population
1278,Niger,2014,Africa,60.07,19240182,0.11174531,4.45376825,1.248675689,72.41421008,45.12092359,4.3,0.05,High Population
1279,Niger,2015,Africa,60.631,20001663,0.105491223,5.34746218,2.476219975,71.72301152,45.48245806,4.5,0.05,High Population
1280,Nigeria,2000,Africa,46.267,122283853,0.795035466,3.19738436,0.064080808,26.47406432,43.15003763,3.4,0.41965,High Population
1281,Nigeria,2001,Africa,46.51,125394046,0.813037008,3.18946958,0.08990137,26.09948685,44.55582414,3.6,0.4518,High Population
1282,Nigeria,2002,Africa,46.835,128596079,0.717284684,2.49064016,0.320461976,25.72182245,46.2434,3.8,0.45472,High Population
1283,Nigeria,2003,Africa,47.242,131900634,0.765727934,5.05360937,0.558576245,25.34125296,47.93904356,4.0,0.52935,High Population
1284,Nigeria,2004,Africa,47.72,135320420,0.729601662,4.6336832,1.286137641,24.95796096,49.64237389,4.2,0.52365,High Population
1285,Nigeria,2005,Africa,48.252,138865014,0.710906213,4.46591902,3.549155718,24.57233598,51.35268075,4.4,0.54614,High Population
1286,Nigeria,2006,Africa,48.812,142538305,0.622779937,4.25775146,5.545036083,24.18416347,53.0703045,4.7,0.60426,High Population
1287,Nigeria,2007,Africa,49.373,146339971,0.554325672,3.90997314,6.77,23.79342858,54.79523439,4.9,0.64513,High Population
1288,Nigeria,2008,Africa,49.913,150269622,0.578493505,3.6958158,8.0,23.40012045,56.52746381,5.2,0.64738,High Population
1289,Nigeria,2009,Africa,50.422,154324939,0.498623213,3.58019733,9.3,23.00504171,58.26564123,5.5,0.65641,High Population
1290,Nigeria,2010,Africa,50.896,158503203,0.568190395,3.29653287,11.5,22.60757159,60.0107879,5.8,0.71,High Population
1291,Nigeria,2011,Africa,51.346,162805080,0.583519875,3.32077932,13.8,22.21017321,61.75894515,6.1,0.72,High Population
1292,Nigeria,2012,Africa,51.786,167228803,0.570117077,3.35984278,16.1,21.81285753,63.51020996,6.4,0.71,High Population
1293,Nigeria,2013,Africa,52.228,171765819,0.629519877,3.42069316,19.1,21.41605195,65.26402706,6.7,0.7,High Population
1294,Nigeria,2014,Africa,52.672,176404931,0.650945533,3.34840369,21.0,21.01977234,67.02050605,7.0,0.7,High Population
1295,Nigeria,2015,Africa,53.112,181137454,0.594907347,3.58194971,24.5,20.62403473,68.77975546,7.4,0.72,High Population
1296,North Macedonia,2000,Europe,72.94634146,2026350,4.323043897,8.86991501,2.485566316,0.399989672,96.86359967,17.7,2.11653,High Population
1297,North Macedonia,2001,Europe,73.43658537,2034882,4.383546564,8.3815918,3.468184608,0.402006388,96.86763059,18.0,1.96123,High Population
1298,North Macedonia,2002,Europe,73.03902439,2020157,4.143242276,8.97826958,17.33,0.404023108,96.87165865,18.3,1.97443,High Population
1299,North Macedonia,2003,Europe,73.24146341,2026773,4.509631983,9.00857735,19.07,0.406039885,96.87569255,18.6,2.03296,High Population
1300,North Macedonia,2004,Europe,73.59756098,2032544,4.349229415,8.46505356,24.44,0.408066266,96.87974278,18.9,2.02652,High Population
1301,North Macedonia,2005,Europe,73.69756098,2036855,4.531495635,7.67907524,26.45,0.392371907,96.9368786,19.2,1.97692,High Population
1302,North Macedonia,2006,Europe,73.89512195,2040228,4.519102898,7.38314629,28.62,0.376265822,96.99295773,19.6,1.98462,High Population
1303,North Macedonia,2007,Europe,73.8,2043559,4.746620875,6.57065344,36.3,0.359784919,97.04811508,19.9,2.02409,High Population
1304,North Macedonia,2008,Europe,74.4,2046898,4.631398117,6.55317593,46.04,0.342966145,97.10248277,20.3,2.03901,High Population
1305,North Macedonia,2009,Europe,74.44634146,2050671,4.325413431,6.52846384,51.77,0.325838802,97.15619241,20.7,1.70036,High Population
1306,North Macedonia,2010,Europe,74.99756098,2055004,4.204371545,6.71369648,51.9,0.308448191,97.20938509,21.1,1.59,High Population
1307,North Macedonia,2011,Europe,75.1,2058539,4.624639348,6.51887369,56.7,0.290824529,97.2621927,21.5,1.6,High Population
1308,North Macedonia,2012,Europe,74.90243902,2061044,4.390978645,6.61468363,57.44994731,0.273012271,97.31475325,21.9,1.66,High Population
1309,North Macedonia,2013,Europe,75.4,2064032,3.943737473,6.7192831,65.24,0.255042439,97.36720442,22.4,1.71,High Population
1310,North Macedonia,2014,Europe,75.45121951,2067471,3.724356864,6.28993368,68.06,0.236953146,97.41968264,22.9,1.65,High Population
1311,North Macedonia,2015,Europe,75.40243902,2070226,3.579319286,6.34227896,70.38020308,0.218792815,97.47233283,23.4,1.67,High Population
1312,Norway,2000,Europe,78.63414634,4490967,7.635326646,7.71215487,52.0,0.0,100.0000027,17.1,2.93,High Population
1313,Norway,2001,Europe,78.78536585,4513751,7.692050359,8.02202415,64.0,0.0,99.9999973,17.6,2.82,High Population
1314,Norway,2002,Europe,78.98780488,4538159,7.573555473,9.00061893,72.84,0.0,99.99999731,18.1,2.89,High Population
1315,Norway,2003,Europe,79.3902439,4564855,8.14264597,9.21471977,78.13,0.0,100.0000027,18.7,2.76,High Population
1316,Norway,2004,Europe,79.84146341,4591910,8.13169251,8.82115746,77.69,0.0,100.0000027,19.2,2.96,High Population
1317,Norway,2005,Europe,80.04146341,4623291,7.862364379,8.32839584,81.99,0.0,99.99999736,19.7,2.98,High Population
1318,Norway,2006,Europe,80.34390244,4660677,7.981673212,7.91272211,82.55,0.0,100.0,20.2,3.01,High Population
1319,Norway,2007,Europe,80.39512195,4709153,8.016303569,8.05085373,86.93,0.0,99.99999741,20.6,3.02,High Population
1320,Norway,2008,Europe,80.59268293,4768212,7.73245798,7.96075296,90.57,0.0,99.99999744,21.1,3.06,High Population
1321,Norway,2009,Europe,80.79512195,4828726,7.751527071,9.07431507,92.08,0.0,99.99999747,21.6,2.96,High Population
1322,Norway,2010,Europe,80.99756098,4889252,8.469598181,8.90553188,93.39,0.0,100.0000025,22.0,2.91,High Population
1323,Norway,2011,Europe,81.29512195,4953088,7.995012096,8.78868103,93.48998265,0.0,99.99999877,22.5,2.83,High Population
1324,Norway,2012,Europe,81.45121951,5018573,7.66951117,8.77787876,94.64997805,0.0,100.0,23.0,2.67,High Population
1325,Norway,2013,Europe,81.75121951,5079623,7.776167641,8.92953396,95.0534,0.0,99.9999976,23.5,2.68,High Population
1326,Norway,2014,Europe,82.1,5137232,7.613049325,9.34493351,96.3,0.0,100.0000036,24.0,2.62,High Population
1327,Norway,2015,Europe,82.30487805,5188607,7.610906295,10.13146877,96.81032569,0.0,100.0000012,24.5,2.57,High Population
1328,Oman,2000,Asia,72.126,2267973,11.07156038,3.06354713,3.520421417,3.9674,85.63807544,15.3,0.12619,High Population
1329,Oman,2001,Asia,72.58,2294959,12.21372582,3.08315206,5.893841521,3.816227018,85.6337688,15.8,0.26704,High Population
1330,Oman,2002,Asia,73.022,2334860,12.83588708,3.18044019,6.873396039,3.818559546,85.6294593,16.3,0.23246,High Population
1331,Oman,2003,Asia,73.447,2386164,13.28492122,3.17294717,7.255742945,3.820892856,85.6251532,16.8,0.20494,High Population
1332,Oman,2004,Asia,73.851,2445524,12.78253668,2.97564673,6.75885217,3.783798036,85.69364985,17.3,0.20609,High Population
1333,Oman,2005,Asia,74.23,2511254,12.34841248,2.5871408,6.68358142,3.716958519,86.06027759,17.7,0.20641,High Population
1334,Oman,2006,Asia,74.577,2580753,15.1854899,2.31092191,8.299716673,3.230983231,86.42351536,18.2,0.20631,High Population
1335,Oman,2007,Asia,74.893,2657162,15.90418587,2.4257648,16.68,2.760983363,86.78320101,18.7,0.20463,High Population
1336,Oman,2008,Asia,75.179,2750956,15.01659837,2.01222706,20.0,2.3066749,87.13935751,19.1,0.20516,High Population
1337,Oman,2009,Asia,75.44,2876186,15.15548722,2.8300879,26.8,1.867898629,87.49162174,19.4,0.20374,High Population
1338,Oman,2010,Asia,75.682,3041435,15.47953576,2.82071519,35.8278,1.444191124,87.84044199,19.7,0.2,High Population
1339,Oman,2011,Asia,75.916,3251102,16.49286886,2.54776597,48.0,1.017831033,88.28548727,19.9,0.2,High Population
1340,Oman,2012,Asia,76.149,3498031,17.30973775,2.5522778,60.0,0.611271603,88.7987982,20.2,0.19,High Population
1341,Oman,2013,Asia,76.388,3764805,16.73659016,2.79134297,66.45,0.190686599,89.29447923,20.6,0.18,High Population
1342,Oman,2014,Asia,76.634,4027255,16.48517399,3.52693391,70.22,0.0,89.77447362,21.1,0.17,High Population
1343,Oman,2015,Asia,76.887,4267341,16.43412074,4.3044014,73.53,0.0,90.23848564,21.9,0.17,High Population
1344,Pakistan,2000,Asia,62.82,142343583,0.691074356,2.88551998,0.985463,38.4518855,87.20839653,3.5,0.00208,High Population
1345,Pakistan,2001,Asia,63.066,145978408,0.683936764,2.70667124,1.318550779,36.82207921,87.39701625,3.6,0.00089,High Population
1346,Pakistan,2002,Asia,63.3,149549695,0.684254166,2.82704878,2.577426737,35.19887666,87.60531853,3.8,0.00098,High Population
1347,Pakistan,2003,Asia,63.522,153093371,0.690167072,2.43137884,5.041158126,33.58326713,87.81249783,4.0,0.00123,High Population
1348,Pakistan,2004,Asia,63.736,156664698,0.757349952,2.3472271,6.164320985,31.97483097,88.01867455,4.2,0.00177,High Population
1349,Pakistan,2005,Asia,63.951,160304007,0.758995364,2.70793724,6.332329098,30.37402719,87.95133784,4.4,0.00163,High Population
1350,Pakistan,2006,Asia,64.176,164022626,0.80769342,3.00717139,6.5,28.78047367,88.10896463,4.7,0.00168,High Population
1351,Pakistan,2007,Asia,64.42,167808106,0.871590759,3.13822842,6.8,27.19422341,88.26504152,4.9,0.00139,High Population
1352,Pakistan,2008,Asia,64.685,171648984,0.828201836,2.92312193,7.0,25.61568447,88.4194668,5.2,0.00184,High Population
1353,Pakistan,2009,Asia,64.969,175525610,0.826887879,2.61331201,7.5,24.04485241,88.5722364,5.4,0.00189,High Population
1354,Pakistan,2010,Asia,65.264,179424643,0.783727323,2.59675789,8.0,22.48142121,88.7234313,5.7,0.0,High Population
1355,Pakistan,2011,Asia,65.562,183340168,0.772880261,2.34442639,8.0,20.92544848,88.87304362,6.0,0.0,High Population
1356,Pakistan,2012,Asia,65.849,187280125,0.767887129,2.35939932,8.1,19.37698998,89.0210575,6.3,0.0,High Population
1357,Pakistan,2013,Asia,66.117,191260799,0.763669285,2.6028018,9.0,17.8366043,89.16731289,6.6,0.0,High Population
1358,Pakistan,2014,Asia,66.36,195305012,0.789739106,2.72200799,10.0,16.30377201,89.31195913,7.0,0.0,High Population
1359,Pakistan,2015,Asia,66.577,199426953,0.823008136,2.68711925,11.0,14.77854935,89.45498234,7.4,0.0,High Population
1360,Panama,2000,North America,75.06,3030333,1.742382768,6.9129467,6.554796477,7.661488124,89.55529514,13.6,2.90664,High Population
1361,Panama,2001,North America,75.233,3089641,2.013178877,6.8341074,7.268399878,7.477849261,89.91732663,14.2,2.80858,High Population
1362,Panama,2002,North America,75.401,3149195,1.717899288,6.96316957,8.518077815,7.295740633,90.25785667,14.7,2.75759,High Population
1363,Panama,2003,North America,75.565,3209056,1.723248273,6.61838865,9.987424077,7.114844795,90.57089009,15.3,2.77937,High Population
1364,Panama,2004,North America,75.728,3269356,1.71593431,6.99114799,11.14086254,6.935311228,90.84210578,15.8,2.94183,High Population
1365,Panama,2005,North America,75.892,3330222,2.137995571,6.09434938,11.48400928,6.757135034,91.02301344,16.3,2.93101,High Population
1366,Panama,2006,North America,76.06,3391673,2.208349617,6.45193529,17.34956617,6.580309642,91.20005396,16.9,3.14752,High Population
1367,Panama,2007,North America,76.234,3453671,2.165811399,6.92857409,22.29,6.404972326,91.37306872,17.4,3.47792,High Population
1368,Panama,2008,North America,76.414,3516204,2.076102578,6.84644938,33.82,6.230827896,91.5424391,18.0,3.86468,High Population
1369,Panama,2009,North America,76.6,3579215,2.430700533,6.99648428,39.08,6.058016101,91.70799818,18.5,4.0371,High Population
1370,Panama,2010,North America,76.792,3642691,2.522860045,7.08509684,40.1,5.886666925,91.86961969,19.0,4.1,High Population
1371,Panama,2011,North America,76.989,3706479,2.695280284,6.59314489,42.7,5.715417265,92.02886523,19.6,4.21,High Population
1372,Panama,2012,North America,77.188,3770635,2.774068569,6.56412029,40.30189522,5.544447501,92.1854802,20.2,4.27,High Population
1373,Panama,2013,North America,77.386,3835447,2.672439484,6.65125561,44.03,5.373801786,92.33938437,20.8,4.43,High Population
1374,Panama,2014,North America,77.583,3901311,2.758047289,6.92144489,44.92,5.203393427,92.52287406,21.3,4.79,High Population
1375,Panama,2015,North America,77.776,3968490,2.69623958,6.8090291,51.20542499,5.033525135,92.90436561,21.9,5.36,High Population
1376,Paraguay,2000,South America,70.546,5323202,0.661256139,6.01865196,0.747630712,0.891065087,75.62773569,11.1,2.9809,High Population
1377,Paraguay,2001,South America,70.786,5428442,0.665015855,5.60815763,1.098793836,0.873661039,77.28555161,11.5,3.08203,High Population
1378,Paraguay,2002,South America,71.023,5531958,0.683302363,4.75770569,1.794969598,0.856467496,78.90064959,11.9,2.65727,High Population
1379,Paraguay,2003,South America,71.249,5632983,0.699451793,4.90703869,2.111942082,0.84140652,80.39906668,12.4,2.26668,High Population
1380,Paraguay,2004,South America,71.464,5730556,0.69277746,4.93224382,3.452438431,0.826826117,81.8594508,12.8,2.63011,High Population
